0, 1.73260000000397e-05
1, 0.0003080579999998889
2, 0.0003610859999998439
3, 0.0005764920000004281
4, 0.0008403540000010423
5, 0.0008311220000010167
6, 0.0015645200000005133
7, 0.0015176520000004246
8, 0.001734112999999482
9, 0.0027498069999989383
10, 0.0031978249999990993
11, 0.0032893139999998766
12, 0.0038229110000003175
13, 0.004666471999998478
14, 0.0052970760000015105
15, 0.005692226000000744
16, 0.007112924999999493
17, 0.00850259799999975
18, 0.01008232899999939
19, 0.011171275000000591
20, 0.013299629999998785
21, 0.013758226999998513
22, 0.01491316299999923
23, 0.0181405520000002
24, 0.020139540000000622
25, 0.025036782000000812
26, 0.02671826899999985
27, 0.03514365300000044
28, 0.03937853799999935
29, 0.044039146999999446
30, 0.0524595149999989
31, 0.05867613000000027
32, 0.057637880000001473
33, 0.07060088200000081
34, 0.08231226099999844
35, 0.08589211700000021
36, 0.08855789399999914
37, 0.09913757499999853
38, 0.11512474699999942
39, 0.12812009199999963
40, 0.16958344899999922
41, 0.20701324900000095
42, 0.23356483899999958
43, 0.2712857480000004
44, 0.31645637099999924
45, 0.35787157799999925
46, 0.4418340769999993
47, 0.5419279909999997
48, 0.5439954889999985
49, 1.0660003069999995
